run_id,Bo,Mo,Sc,E,d,t_detach,Vbubble_detach,yCent_detach,jNorm_detach,mGrowth_detach,dC_detach,kL_detach,dNb_detach,detached,Vbubble_end,yCent_end,jNorm_end,mGrowth_end,dC_end,Aint_end,jNorm_mean,mGrowth_mean,AdCInt
S889,0.8211389,1.15E-10,335.68714,26.011466,0.28342104,0.00619396,8.88E-13,0.127164,0.962909,6.48E-18,0.00791793,0.000204249,1.04E-17,1,8.88E-13,0.93624,0.946418,4.19E-17,0.0549595,2.72E-09,0.956943,9.28E-18,5.10E-14
S890,0.3261389,3.64E-13,210.68714,6.2614661,0.13342104,0.00258345,1.96E-13,0.0583459,0.991727,1.98E-19,0.000146652,0,5.26E-19,1,1.96E-13,0.974308,0.987433,4.90E-19,0.00331977,9.74E-10,0.990104,9.36E-19,1.30E-16
S891,0.4498889,4.86E-10,241.93714,1.3239661,0.17092104,0.00385732,3.23E-13,0.0763941,0.98649,3.33E-19,0.000368792,0.00040947,3.40E-19,1,3.23E-13,0.861404,0.981867,2.27E-18,0.00397328,1.44E-09,0.984376,1.18E-18,8.30E-16
S892,0.9448889,1.54E-12,366.93714,21.073966,0.32092104,0.00659548,1.14E-12,0.142343,0.951967,8.51E-19,0.00233379,7.36E-05,1.34E-18,1,1.14E-12,0.924585,0.926656,6.43E-18,0.0159684,3.12E-09,0.943781,1.50E-18,1.83E-14
S893,0.6973889,2.73E-11,179.43714,11.198966,0.39592104,0.00663664,1.73E-12,0.176697,0.928277,1.14E-17,0.00870919,0.000191177,1.63E-17,1,1.73E-12,0.818108,0.921922,6.66E-17,0.0579036,3.37E-09,0.916512,8.74E-18,8.51E-14
S894,0.2023889,8.64E-14,304.43714,30.948966,0.24592104,0.00274394,6.69E-13,0.107025,0.971917,7.36E-19,0.00178866,0.00019371,8.26E-19,1,6.69E-13,0.949146,0.962139,6.14E-18,0.029502,1.68E-09,0.966866,3.46E-18,4.26E-15
S895,0.19852171,1.21E-10,239.00745,13.822013,0.36428041,0.00381577,1.47E-12,0.162987,0.939194,3.83E-17,0.0152429,0.00048574,3.82E-17,1,1.47E-12,0.925324,0.91996,2.61E-16,0.165876,2.20E-09,0.930808,3.49E-17,7.86E-14
S896,0.69352171,3.81E-13,364.00745,33.572013,0.21428041,0.00464226,5.07E-13,0.0943531,0.978539,3.72E-19,0.00126484,0.000193637,8.39E-19,1,5.07E-13,0.955059,0.967705,1.50E-18,0.0130911,1.73E-09,0.974704,1.74E-18,4.33E-15
S897,0.94102171,6.78E-12,176.50745,3.947013,0.13928041,0.0044174,2.14E-13,0.0618999,0.990893,1.62E-19,0.000220095,0.00111875,4.34E-19,1,2.14E-13,0.784807,0.985478,6.00E-19,0.00246161,1.23E-09,0.989168,6.82E-19,3.88E-16
S898,0.44602171,2.14E-14,301.50745,23.697013,0.28928041,0.00430677,9.25E-13,0.126271,0.960989,1.84E-19,0.00108601,6.09E-05,2.97E-19,1,9.25E-13,0.929047,0.954457,4.23E-19,0.0125397,2.06E-09,0.953961,9.68E-19,4.88E-15
S899,0.32227171,2.86E-11,395.25745,28.634513,0.25178041,0.00373366,7.00E-13,0.111276,0.970784,5.10E-18,0.00536508,0.000292192,5.30E-18,1,7.00E-13,0.961575,0.945766,4.25E-17,0.0547565,1.66E-09,0.96606,1.06E-17,1.81E-14
S900,0.81727171,9.04E-14,270.25745,8.884513,0.10178041,0.00346104,1.14E-13,0.0450243,0.995146,8.49E-20,0,0,4.54E-19,1,1.14E-13,0.75012,0.990827,2.77E-20,0.000973368,9.53E-10,0.994029,3.21E-19,6.40E-20
S901,0.56977171,5.08E-10,332.75745,38.509513,0.17678041,0.00434515,3.45E-13,0.0792134,0.98555,6.01E-18,0.00784707,0.000345906,7.17E-18,1,3.45E-13,0.850987,0.979865,3.93E-17,0.0739488,1.50E-09,0.983235,2.11E-17,2.07E-14
S902,0.074771709,1.61E-12,207.75745,18.759513,0.12258119,0.00124164,1.66E-13,0.0535153,0.993041,2.84E-18,0.00086697,0.00742084,2.52E-18,1,1.66E-13,0.953505,0.992581,1.07E-17,0.037724,1.05E-09,0.991675,1.31E-17,3.40E-16
S903,0.012896709,3.30E-12,317.13245,6.415763,0.23303041,0.000756611,6.00E-13,0.102589,0.974891,7.77E-18,0.00176499,0.00167943,1.87E-18,1,6.00E-13,0.912478,0.973415,1.04E-16,0.101353,1.95E-09,0.971113,1.98E-17,1.11E-15
S904,0.50789671,1.04E-14,192.13245,26.165763,0.38303041,0.00526167,1.62E-12,0.167513,0.932123,3.60E-19,0.00263405,2.85E-05,5.59E-19,1,1.62E-12,0.922118,0.899485,9.87E-19,0.0250772,2.90E-09,0.919945,1.31E-18,1.97E-14
S905,0.75539671,5.87E-11,379.63245,16.290763,0.30803041,0.00614509,1.05E-12,0.137784,0.956275,3.83E-18,0.00442301,0.000193691,5.97E-18,1,1.05E-12,0.911658,0.944924,2.37E-17,0.0305593,2.71E-09,0.949181,4.71E-18,3.08E-14
S906,0.26039671,1.86E-13,254.63245,36.040763,0.15803041,0.00250591,2.75E-13,0.0689505,0.988407,9.00E-19,0.00103695,0.0015258,1.89E-18,1,2.75E-13,0.967672,0.983855,2.95E-18,0.0209279,1.11E-09,0.986249,4.54E-18,1.24E-15
S907,0.38414671,2.47E-10,160.88245,31.103263,0.33410463,0.00498984,1.23E-12,0.149983,0.948809,7.42E-17,0.0431053,0.000342026,9.08E-17,1,1.23E-12,0.848803,0.939776,5.06E-16,0.384075,2.82E-09,0.941519,7.68E-17,2.66E-13
S908,0.87914671,7.83E-13,285.88245,11.353263,0.27053041,0.0058366,8.08E-13,0.119706,0.965729,2.76E-19,0.000991152,7.33E-05,4.16E-19,1,8.08E-13,0.942999,0.946535,1.94E-18,0.00789427,2.72E-09,0.959812,8.11E-19,5.68E-15
S909,0.63164671,1.39E-11,223.38245,21.228263,0.34553041,0.00585981,1.32E-12,0.153462,0.94503,8.10E-18,0.00884535,0.000169486,1.12E-17,1,1.32E-12,0.880126,0.952199,5.67E-17,0.0640387,2.52E-09,0.935872,8.54E-18,6.63E-14
S910,0.13664671,4.40E-14,348.38245,1.478263,0.19553041,0.00201433,4.22E-13,0.0848747,0.982257,2.67E-20,4.23E-05,0,4.18E-20,1,4.22E-13,0.958902,0.977274,1.09E-19,0.00102194,1.24E-09,0.978976,1.56E-19,5.47E-17
S911,0.16758421,1.99E-11,184.31995,39.743888,0.29865541,0.00299222,9.85E-13,0.131887,0.958993,4.58E-17,0.0244156,0.000411154,3.29E-17,1,9.85E-13,0.933427,0.950066,4.04E-16,0.329149,1.84E-09,0.952617,5.97E-17,7.99E-14
S912,0.66258421,6.31E-14,309.31995,19.993888,0.14865541,0.00377918,2.45E-13,0.0655115,0.989592,1.59E-19,0.00020873,0.00254131,7.59E-19,1,2.45E-13,0.919015,0.984568,7.06E-20,0.00373109,1.31E-09,0.987602,7.35E-19,2.99E-16
S913,0.91008421,3.55E-10,246.81995,29.868888,0.22365541,0.00588829,5.52E-13,0.100737,0.976874,6.28E-18,0.0102296,0.000223626,1.08E-17,1,5.52E-13,0.86744,0.966929,4.98E-17,0.0719848,1.94E-09,0.973158,1.58E-17,4.82E-14
S914,0.41508421,1.12E-12,371.81995,10.118888,0.37365541,0.00485916,1.54E-12,0.164128,0.935858,1.35E-18,0.00173013,0.000138001,1.61E-18,1,1.54E-12,0.919818,0.915716,1.12E-17,0.0144409,2.48E-09,0.924767,1.54E-18,1.16E-14
S915,0.29133421,8.41E-11,278.06995,5.181388,0.33615541,0.00425956,1.25E-12,0.149726,0.948173,5.99E-18,0.00335299,0.000380696,6.76E-18,1,1.25E-12,0.8405,0.940049,4.15E-17,0.0340035,2.84E-09,0.940473,6.14E-18,1.77E-14
S916,0.78633421,2.66E-13,153.06995,24.931388,0.18615541,0.00458213,3.83E-13,0.082066,0.983714,5.24E-19,0.00142637,0.000426812,1.69E-18,1,3.83E-13,0.922024,0.976272,1.02E-18,0.01625,1.72E-09,0.98076,2.50E-18,3.96E-15
S917,0.53883421,4.73E-12,340.56995,15.056388,0.35549135,0.00544073,1.40E-12,0.157027,0.941869,2.89E-18,0.00343352,0.000154748,3.80E-18,1,1.40E-12,0.928993,0.917236,1.91E-17,0.0260762,2.27E-09,0.931996,3.20E-18,2.46E-14
S918,0.043834209,1.50E-14,215.56995,34.806388,0.26115541,0.00132091,7.52E-13,0.113044,0.968511,2.64E-18,0.00305033,0.000345536,1.30E-18,1,7.52E-13,0.888221,0.965657,3.20E-17,0.10735,2.29E-09,0.962856,1.13E-17,3.75E-15
S919,0.10570921,7.28E-10,356.19495,22.462638,0.16740541,0.00216692,3.09E-13,0.0746444,0.987004,1.39E-17,0.00753896,0.000928186,8.93E-18,1,3.09E-13,0.744074,0.983587,1.20E-16,0.142585,1.40E-09,0.985299,4.73E-17,9.62E-15
S920,0.60070921,2.30E-12,231.19495,2.712638,0.31740541,0.00536045,1.11E-12,0.140066,0.953362,3.44E-19,0.000590107,0.000115467,4.27E-19,1,1.11E-12,0.899918,0.956382,3.06E-18,0.00458539,2.20E-09,0.945341,5.28E-19,3.70E-15
S921,0.84820921,4.10E-11,293.69495,32.337638,0.39240541,0.00725596,1.70E-12,0.17584,0.929402,1.74E-17,0.015858,0.000184702,3.10E-17,1,1.70E-12,0.869929,0.916974,9.54E-17,0.0951726,3.35E-09,0.917898,1.40E-17,1.68E-13
S922,0.35320921,1.29E-13,168.69495,12.587638,0.24240541,0.0035649,6.49E-13,0.105823,0.97266,3.97E-19,0.00121615,0.000151359,5.60E-19,1,6.49E-13,0.9496,0.963408,2.55E-18,0.0160053,1.66E-09,0.967749,1.84E-18,3.70E-15
S923,0.47695921,9.71E-12,262.44495,17.525138,0.20490541,0.0039419,4.62E-13,0.0903327,0.980612,1.33E-18,0.00217285,0.000265575,1.61E-18,1,4.62E-13,0.924483,0.979124,9.84E-18,0.0234631,1.59E-09,0.977247,4.45E-18,6.08E-15
S924,0.97195921,3.07E-14,387.44495,37.275138,0.35490541,0.00687236,1.39E-12,0.156584,0.940992,2.09E-19,0.00175102,2.22E-05,3.51E-19,1,1.39E-12,0.923524,0.921139,3.85E-19,0.0128663,2.72E-09,0.930822,7.17E-19,1.58E-14
S925,0.72445921,1.73E-10,199.94495,7.650138,0.27990541,0.00589155,8.66E-13,0.125626,0.963855,4.01E-18,0.00444271,0.000229156,6.15E-18,1,8.66E-13,0.928735,0.950787,3.00E-17,0.0325243,2.57E-09,0.958157,5.93E-18,2.68E-14
S926,0.22945921,5.46E-13,324.94495,27.400138,0.12990541,0.00217138,1.87E-13,0.0568663,0.992142,8.09E-19,0.000486806,0.00458271,1.64E-18,1,1.87E-13,0.970301,0.990241,2.50E-18,0.0122051,9.15E-10,0.990594,3.83E-18,3.57E-16
S927,0.24492796,8.11E-12,383.5387,34.189201,0.33146791,0.00368212,1.21E-12,0.146043,0.949618,1.24E-17,0.00870608,0.000292668,1.14E-17,1,1.21E-12,0.943567,0.91819,9.44E-17,0.091567,2.08E-09,0.941407,1.40E-17,3.91E-14
S928,0.73992796,2.57E-14,258.5387,14.439201,0.18146791,0.00435012,3.63E-13,0.0797551,0.984553,9.56E-20,0.000247928,0.000698695,4.20E-19,1,3.63E-13,0.937016,0.980645,3.70E-20,0.00322978,1.59E-09,0.981722,4.70E-19,6.01E-16
S929,0.98742796,1.44E-10,321.0387,24.314201,0.10646791,0.00408818,1.25E-13,0.0475363,0.994732,1.15E-18,0.000873592,0.00215189,1.94E-18,1,1.25E-13,0.671254,0.991318,2.55E-18,0.0107526,9.39E-10,0.993581,4.67E-18,9.02E-16
S930,0.49242796,4.56E-13,196.0387,4.5642005,0.25646791,0.00432945,7.27E-13,0.112486,0.9694,1.82E-19,0.00053647,0.000115825,2.47E-19,1,7.27E-13,0.946916,0.958173,1.80E-18,0.00540403,1.80E-09,0.963976,6.46E-19,2.13E-15
S931,0.36867796,6.08E-10,227.2887,9.5017005,0.29396791,0.00479339,9.54E-13,0.13256,0.960176,1.36E-17,0.00961291,0.000392758,1.96E-17,1,9.54E-13,0.894609,0.957808,1.03E-16,0.0872005,2.45E-09,0.954873,1.91E-17,4.99E-14
S932,0.86367796,1.92E-12,352.2887,29.251701,0.14396791,0.00427477,2.29E-13,0.0638371,0.990275,4.35E-19,0.00063644,0.00116452,1.32E-18,1,2.29E-13,0.827373,0.983982,1.26E-18,0.0077013,1.28E-09,0.988445,1.91E-18,1.13E-15
S933,0.61617796,3.42E-11,164.7887,19.376701,0.21896791,0.004678,5.30E-13,0.0972407,0.977791,3.66E-18,0.0057011,0.000213478,4.41E-18,1,5.30E-13,0.947536,0.969012,3.04E-17,0.0531336,2.03E-09,0.974023,9.95E-18,2.06E-14
S934,0.12117796,1.08E-13,289.7887,39.126701,0.36896791,0.00261823,1.50E-12,0.160342,0.937588,6.43E-18,0.00641112,0.00018192,4.15E-18,1,1.50E-12,0.923462,0.918948,8.97E-17,0.0988845,2.39E-09,0.926639,9.33E-18,2.28E-14
S935,0.059302959,7.02E-11,180.4137,26.782951,0.20021791,0.00159249,4.42E-13,0.0887625,0.981405,3.59E-17,0.0148253,0.000954495,1.60E-17,1,4.42E-13,0.966035,0.969726,4.02E-16,0.374548,1.27E-09,0.978828,1.03E-16,1.67E-14
S936,0.55430296,2.22E-13,305.4137,7.0329505,0.35021791,0.00531537,1.36E-12,0.153703,0.943187,2.86E-19,0.000790276,6.65E-05,3.61E-19,1,1.36E-12,0.939286,0.90942,2.24E-18,0.00659903,2.34E-09,0.9332,5.33E-19,5.44E-15
S937,0.80180296,3.95E-12,242.9137,36.657951,0.27521791,0.00572576,8.37E-13,0.121948,0.964723,2.60E-18,0.00606802,0.000102103,3.55E-18,1,8.37E-13,0.933515,0.949017,2.17E-17,0.0471128,2.61E-09,0.958681,5.66E-18,3.48E-14
S938,0.30680296,1.25E-14,367.9137,16.907951,0.31330385,0.00373444,1.08E-12,0.136255,0.954485,1.35E-19,0.00071792,5.51E-05,1.68E-19,1,1.08E-12,0.935958,0.938357,3.94E-19,0.00949487,2.14E-09,0.946246,6.59E-19,3.06E-15
S939,0.43055296,1.67E-11,336.6637,11.970451,0.16271791,0.00338958,2.93E-13,0.0718445,0.987706,6.40E-19,0.000841492,0.000582013,8.75E-19,1,2.93E-13,0.960782,0.983589,3.53E-18,0.0110218,1.44E-09,0.9855,2.76E-18,1.50E-15
S940,0.92555296,5.27E-14,211.6637,31.720451,0.31271791,0.00632775,1.08E-12,0.138095,0.953994,3.39E-19,0.00247408,3.40E-05,6.11E-19,1,1.08E-12,0.936676,0.928261,6.68E-19,0.0196468,2.54E-09,0.946003,1.35E-18,1.80E-14
S941,0.67805296,2.96E-10,399.1637,2.0954505,0.38771791,0.00688732,1.66E-12,0.175127,0.931437,1.92E-18,0.00135691,0.000278662,3.75E-18,1,1.66E-12,0.857552,0.925845,1.06E-17,0.00846687,3.26E-09,0.921232,1.61E-18,1.35E-14
S942,0.18305296,9.37E-13,274.1637,21.845451,0.23771791,0.00262605,6.23E-13,0.103801,0.973924,1.91E-18,0.00248818,0.000274447,1.51E-18,1,6.23E-13,0.951813,0.964346,2.30E-17,0.0374406,1.60E-09,0.969356,6.00E-18,5.51E-15
S943,0.15211546,4.25E-10,297.6012,18.142326,0.26584291,0.00310235,7.81E-13,0.119361,0.96726,2.59E-17,0.0138965,0.000642492,2.71E-17,1,7.81E-13,0.94714,0.95338,2.33E-16,0.180885,1.69E-09,0.963225,4.50E-17,4.22E-14
S944,0.64711546,1.34E-12,172.6012,37.892326,0.11584291,0.00335956,1.48E-13,0.051143,0.993716,1.33E-18,0.000764727,0.00747864,4.42E-18,1,1.48E-13,0.836207,0.989177,2.58E-18,0.0164314,1.04E-09,0.992403,5.49E-18,5.91E-16
S945,0.89461546,2.39E-11,360.1012,8.2673255,0.19084291,0.00511401,4.02E-13,0.0849402,0.983058,3.29E-19,0.000676719,0.000234153,5.30E-19,1,4.02E-13,0.882455,0.972799,1.74E-18,0.00589739,1.70E-09,0.980104,1.16E-18,2.26E-15
S946,0.39961546,7.55E-14,235.1012,28.017326,0.34084291,0.00446144,1.28E-12,0.148792,0.946254,1.01E-18,0.0032289,6.29E-05,1.14E-18,1,1.28E-12,0.929181,0.93069,6.70E-18,0.0336115,2.07E-09,0.936718,2.47E-18,1.81E-14
S947,0.27586546,5.66E-12,203.8512,23.079826,0.37834291,0.00413421,1.58E-12,0.166654,0.934591,2.04E-17,0.0125395,0.000262049,1.90E-17,1,1.58E-12,0.918608,0.917784,1.55E-16,0.123483,2.32E-09,0.923815,1.81E-17,7.26E-14
S948,0.77086546,1.79E-14,328.8512,3.3298255,0.22834291,0.00495226,5.75E-13,0.100327,0.975461,1.40E-20,6.93E-05,0.000213708,5.55E-20,1,5.75E-13,0.951321,0.963628,6.38E-21,0.000736151,2.23E-09,0.971094,7.49E-20,2.60E-16
S949,0.52336546,1.01E-10,266.3512,32.954826,0.15334291,0.00372361,2.60E-13,0.0682237,0.989082,3.31E-18,0.00401399,0.000536057,3.97E-18,1,2.60E-13,0.887877,0.984484,1.94E-17,0.0448937,1.31E-09,0.987156,1.36E-17,7.42E-15
S950,0.028365459,3.18E-13,391.3512,13.204826,0.1281476,0.00077834,1.81E-13,0.0558092,0.992397,1.41E-18,0.00030377,0,8.33E-19,1,1.81E-13,0.509319,0.990518,5.50E-18,0.0207792,1.08E-09,0.990965,6.63E-18,8.11E-17
S951,0.090240459,4.90E-11,250.7262,0.86107551,0.13459291,0.00153642,2.00E-13,0.0592475,0.991623,2.77E-19,0.000115213,0,1.30E-19,1,2.00E-13,0.883316,0.989645,1.68E-18,0.00319556,1.13E-09,0.990184,1.16E-18,7.32E-17
S952,0.58524046,1.55E-13,375.7262,20.611076,0.28459291,0.004904,8.94E-13,0.124856,0.962293,2.79E-19,0.001125,6.92E-05,3.94E-19,1,8.94E-13,0.903039,0.966278,1.34E-18,0.0109157,2.11E-09,0.955631,9.66E-19,5.69E-15
S953,0.83274046,8.72E-10,188.2262,10.736076,0.35959291,0.0074956,1.43E-12,0.163842,0.940804,2.21E-17,0.0162347,0.000255732,4.15E-17,1,1.43E-12,0.909371,0.921685,1.27E-16,0.0972881,3.29E-09,0.932274,2.07E-17,1.62E-13
S954,0.33774046,2.76E-12,313.2262,30.486076,0.20959291,0.00334248,4.85E-13,0.0919682,0.979652,1.57E-18,0.00263196,0.000272983,1.75E-18,1,4.85E-13,0.957017,0.971539,1.32E-17,0.0326146,1.48E-09,0.976061,5.90E-18,6.40E-15
S955,0.46149046,2.07E-10,344.4762,35.423576,0.24709291,0.00458701,6.75E-13,0.110516,0.971836,1.03E-17,0.0113697,0.000312489,1.46E-17,1,6.75E-13,0.917001,0.968449,8.11E-17,0.102689,2.07E-09,0.967543,2.12E-17,4.66E-14
S956,0.95649046,6.54E-13,219.4762,15.673576,0.39709291,0.00732721,1.74E-12,0.1759,0.926829,1.48E-18,0.00350959,6.45E-05,2.46E-18,1,1.74E-12,0.873112,0.922559,1.13E-17,0.0217989,3.46E-09,0.914313,1.71E-18,3.81E-14
S957,0.70899046,1.16E-11,281.9762,25.548576,0.32209291,0.00594103,1.15E-12,0.143039,0.95207,5.07E-18,0.00678316,0.000146692,7.02E-18,1,1.15E-12,0.877808,0.94812,3.27E-17,0.0492688,2.54E-09,0.944011,6.36E-18,4.79E-14
S958,0.21399046,3.68E-14,156.9762,5.7985755,0.17209291,0.00235594,3.27E-13,0.0749683,0.986223,1.72E-19,0.000224725,0.00159512,4.42E-19,1,3.27E-13,0.96444,0.981447,2.65E-19,0.00528494,1.18E-09,0.983622,9.13E-19,2.77E-16
S959,0.22172483,3.74E-11,283.92933,20.302482,0.18381166,0.00269973,3.73E-13,0.0810742,0.984402,3.53E-18,0.00335946,0.000514113,2.92E-18,1,3.73E-13,0.960018,0.979915,3.11E-17,0.0472872,1.22E-09,0.981831,1.28E-17,5.69E-15
S960,0.71672483,1.18E-13,158.92933,0.55248176,0.33381166,0.00582688,1.23E-12,0.146817,0.948105,1.97E-20,8.62E-05,4.47E-05,2.76E-20,1,1.23E-12,0.875883,0.951527,1.01E-19,0.000716231,2.59E-09,0.938992,5.15E-20,6.18E-16
S961,0.96422483,6.66E-10,346.42933,30.177482,0.25881166,0.00662456,7.40E-13,0.117264,0.969077,8.56E-18,0.0114514,0.000234076,1.68E-17,1,7.40E-13,0.877621,0.955096,5.74E-17,0.0722607,2.27E-09,0.964321,1.52E-17,7.16E-14
S962,0.46922483,2.10E-12,221.42933,10.427482,0.36691713,0.00513281,1.49E-12,0.161518,0.938108,2.64E-18,0.0032868,0.000144235,3.31E-18,1,1.49E-12,0.948524,0.872596,2.26E-17,0.0267559,2.53E-09,0.927506,2.93E-18,2.29E-14
S963,0.34547483,1.58E-10,190.17933,15.364982,0.14631166,0.00305512,2.37E-13,0.0648743,0.99008,3.43E-18,0.00306611,0.000670581,2.94E-18,1,2.37E-13,0.89388,0.98689,2.07E-17,0.0423552,1.23E-09,0.988355,1.41E-17,4.39E-15
S964,0.84047483,4.99E-13,315.17933,35.114982,0.29631166,0.0059583,9.70E-13,0.130853,0.958951,7.94E-19,0.00300756,6.06E-05,1.18E-18,1,9.70E-13,0.920713,0.946529,5.36E-18,0.0234951,2.71E-09,0.951818,2.13E-18,1.94E-14
S965,0.59297483,8.88E-12,252.67933,5.4899818,0.37131166,0.00586529,1.52E-12,0.16461,0.936718,2.12E-18,0.00210073,0.000170754,2.90E-18,1,1.52E-12,0.897902,0.932615,1.37E-17,0.0149761,2.47E-09,0.926149,1.96E-18,1.70E-14
S966,0.097974834,2.81E-14,377.67933,25.239982,0.22131166,0.00181102,5.40E-13,0.0958653,0.977357,5.18E-19,0.000852699,0.000441357,5.18E-19,1,5.40E-13,0.954766,0.970233,3.01E-18,0.0219685,1.37E-09,0.973243,2.86E-18,1.17E-15
S967,0.036099834,3.24E-10,268.30433,37.583732,0.11437807,0.00105955,1.45E-13,0.0507266,0.993911,3.86E-17,0.0078773,0.00331358,9.76E-18,1,1.45E-13,0.575065,0.992292,2.46E-16,0.312677,9.59E-10,0.992855,1.49E-16,2.94E-15
S968,0.53109983,1.02E-12,393.30433,17.833732,0.20256166,0.00402063,4.53E-13,0.089025,0.980875,3.04E-19,0.000772941,0.000249028,5.36E-19,1,4.53E-13,0.955778,0.973615,2.23E-18,0.00836599,1.54E-09,0.977439,1.40E-18,2.15E-15
S969,0.77859983,1.82E-11,205.80433,27.708732,0.12756166,0.00392658,1.80E-13,0.0566139,0.992418,1.46E-18,0.00147937,0.00156474,3.22E-18,1,1.80E-13,0.795902,0.987524,4.11E-18,0.0194024,1.12E-09,0.990941,6.13E-18,2.06E-15
S970,0.28359983,5.76E-14,330.80433,7.9587318,0.27756166,0.0034145,8.50E-13,0.120875,0.964312,1.36E-19,0.000445181,0.000100432,1.53E-19,1,8.50E-13,0.94215,0.953865,7.87E-19,0.00611882,1.76E-09,0.95791,5.66E-19,1.52E-15
S971,0.40734983,4.32E-12,362.05433,3.0212318,0.31506166,0.00449829,1.10E-12,0.138687,0.954285,4.54E-19,0.000543306,0.000174031,4.92E-19,1,1.10E-12,0.954824,0.908158,3.29E-18,0.00496854,2.15E-09,0.946538,6.45E-19,2.82E-15
S972,0.90234983,1.37E-14,237.05433,22.771232,0.16506166,0.00454406,3.00E-13,0.0728445,0.987131,1.30E-19,0.000239694,0.00204606,9.13E-19,1,3.00E-13,0.861623,0.976218,3.20E-20,0.00355799,1.55E-09,0.984758,5.78E-19,4.46E-16
S973,0.65484983,7.69E-11,299.55433,12.896232,0.24006166,0.00511435,6.37E-13,0.10709,0.973364,2.08E-18,0.00306338,0.000220638,2.98E-18,1,6.37E-13,0.941561,0.962946,1.64E-17,0.0253345,2.23E-09,0.968978,4.66E-18,1.35E-14
S974,0.15984983,2.43E-13,174.55433,32.646232,0.39006166,0.00310256,1.68E-12,0.169983,0.930362,1.35E-17,0.0112958,0.000195568,9.89E-18,1,1.68E-12,0.92134,0.906495,1.69E-16,0.14925,2.54E-09,0.918248,1.49E-17,5.06E-14
S975,0.19078733,1.10E-10,385.49183,6.7243568,0.11818666,0.00207725,1.54E-13,0.0521505,0.993541,9.02E-19,0.000430491,0.00208326,6.17E-19,1,1.54E-13,0.83668,0.991715,3.24E-18,0.00903468,9.89E-10,0.99231,3.82E-18,2.96E-16
S976,0.68578733,3.48E-13,260.49183,26.474357,0.26818666,0.00515568,7.94E-13,0.11803,0.966449,5.83E-19,0.00217663,8.13E-05,8.83E-19,1,7.94E-13,0.907099,0.957561,3.56E-18,0.0197692,2.22E-09,0.960566,1.99E-18,1.09E-14
S977,0.93328733,6.19E-12,322.99183,16.599357,0.34318666,0.00687643,1.30E-12,0.152796,0.945346,2.00E-18,0.00340691,0.000109282,3.26E-18,1,1.30E-12,0.912394,0.922053,1.24E-17,0.0221111,3.23E-09,0.936149,2.38E-18,2.98E-14
S978,0.43828733,1.96E-14,197.99183,36.349357,0.19318666,0.00350599,4.12E-13,0.0844622,0.982541,4.08E-19,0.00104123,0.000579596,1.31E-18,1,4.12E-13,0.955615,0.978195,2.45E-19,0.0160501,1.37E-09,0.979309,2.19E-18,2.25E-15
S979,0.31453733,2.61E-11,229.24183,31.411857,0.23068666,0.00352497,5.88E-13,0.101935,0.97544,7.67E-18,0.00837687,0.00030473,7.39E-18,1,5.88E-13,0.966024,0.951742,7.23E-17,0.0930425,1.56E-09,0.971415,1.89E-17,2.43E-14
S980,0.80953733,8.26E-14,354.24183,11.661857,0.38068666,0.00657667,1.60E-12,0.16768,0.932638,1.99E-19,0.000930364,3.48E-05,3.01E-19,1,1.60E-12,0.900877,0.927162,7.40E-19,0.00691105,2.71E-09,0.920877,4.09E-19,8.66E-15
S981,0.56203733,4.64E-10,166.74183,21.536857,0.30568666,0.00573001,1.03E-12,0.137833,0.957049,3.22E-17,0.0256372,0.000295929,4.89E-17,1,1.03E-12,0.909411,0.949802,2.30E-16,0.196696,2.62E-09,0.950838,4.06E-17,1.65E-13
S982,0.067037334,1.47E-12,291.74183,1.7868568,0.15568666,0.00132175,2.67E-13,0.0679072,0.988798,2.13E-19,0.000113408,0,1.47E-19,1,2.67E-13,0.749944,0.98608,1.49E-18,0.00385069,1.31E-09,0.986774,1.02E-18,7.27E-17
S983,0.12891233,1.27E-11,151.11683,14.130607,0.28693666,0.00256351,9.09E-13,0.126426,0.962148,1.87E-17,0.00932719,0.000452637,1.13E-17,1,9.09E-13,0.941368,0.949905,1.81E-16,0.148918,1.79E-09,0.956202,2.67E-17,2.50E-14
S984,0.62391233,4.02E-14,276.11683,33.880607,0.13693666,0.00353274,2.07E-13,0.060399,0.991189,2.93E-19,0.000257786,0.00492125,1.43E-18,1,2.07E-13,0.904434,0.986665,9.34E-20,0.00586386,1.22E-09,0.989473,1.29E-18,2.90E-16
S985,0.87141233,2.26E-10,213.61683,4.2556068,0.21193666,0.00556062,4.96E-13,0.0951014,0.979219,8.16E-19,0.00135315,0.000219768,1.24E-18,1,4.96E-13,0.875901,0.969537,6.52E-18,0.0101401,1.84E-09,0.975804,2.26E-18,5.64E-15
S986,0.37641233,7.15E-13,338.61683,24.005607,0.36193666,0.00454401,1.45E-12,0.15855,0.939736,2.70E-18,0.00388185,0.000126512,2.98E-18,1,1.45E-12,0.923957,0.921039,2.49E-17,0.034912,2.41E-09,0.92927,3.56E-18,2.36E-14
S987,0.50016233,9.54E-10,307.36683,28.943107,0.39943666,0.00652575,1.76E-12,0.181911,0.927172,7.60E-17,0.0404472,0.000349506,1.37E-16,1,1.76E-12,0.857672,0.922146,4.14E-16,0.275931,3.35E-09,0.917645,6.44E-17,3.92E-13
